"state","item","Unit","Date","Value"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M6","280.364"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M7","320"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M8","280"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M9","320.45"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M10","380"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M11","370"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2016M12","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M1","323.385"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M2","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M3","373.333333333333"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M4","380"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M5","400"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M6","410"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M7","420.25"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M8","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M9","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M10","370"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M11","370.58"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2017M12","370"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M1","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M2","340"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M3","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M4","360"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M5","350"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M6","350.175"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M7","370.58"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M8","320"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M9","320"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M10","320"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M11","325"
"Akwa Ibom","Broken Rice (Ofada)","1kg","2018M12","320"
"Akwa Ibom","Chicken Feet","1kg","2016M1","846.296111111111"
"Akwa Ibom","Chicken Feet","1kg","2016M2","910.048333333333"
"Akwa Ibom","Chicken Feet","1kg","2016M3","812.5"
"Akwa Ibom","Chicken Feet","1kg","2016M4","1022.14285714286"
"Akwa Ibom","Chicken Feet","1kg","2016M5","1013.3335"
"Akwa Ibom","Chicken Feet","1kg","2016M6","1000"
"Akwa Ibom","Chicken Feet","1kg","2016M7","1007.14285714286"
"Akwa Ibom","Chicken Feet","1kg","2016M8","1087.61928571429"
"Akwa Ibom","Chicken Feet","1kg","2016M9","1156.25"
"Akwa Ibom","Chicken Feet","1kg","2016M10","1135.92211980149"
"Akwa Ibom","Chicken Feet","1kg","2016M11","907.917"
"Akwa Ibom","Chicken Feet","1kg","2016M12","1178.09557142857"
"Akwa Ibom","Chicken Feet","1kg","2017M1","1134.38"
"Akwa Ibom","Chicken Feet","1kg","2017M2","1000"
"Akwa Ibom","Chicken Feet","1kg","2017M3","1050"
"Akwa Ibom","Chicken Feet","1kg","2017M4","900.33"
"Akwa Ibom","Chicken Feet","1kg","2017M5","1091.66666666667"
"Akwa Ibom","Chicken Feet","1kg","2017M6","1150.64935064935"
"Akwa Ibom","Chicken Feet","1kg","2017M7","1050"
"Akwa Ibom","Chicken Feet","1kg","2017M8","968.830909090909"
"Akwa Ibom","Chicken Feet","1kg","2017M9","982.407407407407"
"Akwa Ibom","Chicken Feet","1kg","2017M10","985"
"Akwa Ibom","Chicken Feet","1kg","2017M11","985"
"Akwa Ibom","Chicken Feet","1kg","2017M12","984.61538461538"
"Akwa Ibom","Chicken Feet","1kg","2018M1","941.66666666667"
"Akwa Ibom","Chicken Feet","1kg","2018M2","920"
"Akwa Ibom","Chicken Feet","1kg","2018M3","960.31746031746"
"Akwa Ibom","Chicken Feet","1kg","2018M4","964.44444444444"
"Akwa Ibom","Chicken Feet","1kg","2018M5","905.595238095238"
"Akwa Ibom","Chicken Feet","1kg","2018M6","901.66666666667"
"Akwa Ibom","Chicken Feet","1kg","2018M7","906.66666666667"
"Akwa Ibom","Chicken Feet","1kg","2018M8","1079.16666666667"
"Akwa Ibom","Chicken Feet","1kg","2018M9","859.52380952381"
"Akwa Ibom","Chicken Feet","1kg","2018M10","841.706349206349"
"Akwa Ibom","Chicken Feet","1kg","2018M11","815.672963400236"
"Akwa Ibom","Chicken Feet","1kg","2018M12","708.33333333333"
"Akwa Ibom","Chicken Wings","1kg","2016M1","1071.56055555555"
"Akwa Ibom","Chicken Wings","1kg","2016M2","1024.71107142857"
"Akwa Ibom","Chicken Wings","1kg","2016M3","841.666875"
"Akwa Ibom","Chicken Wings","1kg","2016M4","950.778015873016"
"Akwa Ibom","Chicken Wings","1kg","2016M5","1044.04716666666"
"Akwa Ibom","Chicken Wings","1kg","2016M6","1000"
"Akwa Ibom","Chicken Wings","1kg","2016M7","1027.61857142857"
"Akwa Ibom","Chicken Wings","1kg","2016M8","1098.09557142857"
"Akwa Ibom","Chicken Wings","1kg","2016M9","1029.93499999999"
"Akwa Ibom","Chicken Wings","1kg","2016M10","874.964733109697"
"Akwa Ibom","Chicken Wings","1kg","2016M11","806.944"
"Akwa Ibom","Chicken Wings","1kg","2016M12","1087.30114285714"
"Akwa Ibom","Chicken Wings","1kg","2017M1","1054.373"
"Akwa Ibom","Chicken Wings","1kg","2017M2","1059.52357142857"
"Akwa Ibom","Chicken Wings","1kg","2017M3","1061.48775894539"
"Akwa Ibom","Chicken Wings","1kg","2017M4","1060.58"
"Akwa Ibom","Chicken Wings","1kg","2017M5","1025.60186848724"
"Akwa Ibom","Chicken Wings","1kg","2017M6","1069.69696969697"
"Akwa Ibom","Chicken Wings","1kg","2017M7","1022.22222222222"
"Akwa Ibom","Chicken Wings","1kg","2017M8","1105.17909090909"
"Akwa Ibom","Chicken Wings","1kg","2017M9","1036.11111111111"
"Akwa Ibom","Chicken Wings","1kg","2017M10","1035.89"
"Akwa Ibom","Chicken Wings","1kg","2017M11","924.074444444444"
"Akwa Ibom","Chicken Wings","1kg","2017M12","924.61538461538"
"Akwa Ibom","Chicken Wings","1kg","2018M1","937.5"
"Akwa Ibom","Chicken Wings","1kg","2018M2","1084.61538461538"
"Akwa Ibom","Chicken Wings","1kg","2018M3","1122.78106508876"
"Akwa Ibom","Chicken Wings","1kg","2018M4","1128.33333333333"
"Akwa Ibom","Chicken Wings","1kg","2018M5","1089.04428904428"
"Akwa Ibom","Chicken Wings","1kg","2018M6","1095"
"Akwa Ibom","Chicken Wings","1kg","2018M7","1083.33333333333"
"Akwa Ibom","Chicken Wings","1kg","2018M8","979.393939393939"
"Akwa Ibom","Chicken Wings","1kg","2018M9","978.787878787879"
"Akwa Ibom","Chicken Wings","1kg","2018M10","985.790598290598"
"Akwa Ibom","Chicken Wings","1kg","2018M11","967.717391304348"
"Akwa Ibom","Chicken Wings","1kg","2018M12","1000.69444444444"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M1","120"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M2","120.156"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M3","120.3122028"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M4","120.46860866364"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M5","120.625217854903"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M6","120.782030638114"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M7","120.939047277944"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M8","120"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M9","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M10","112.042260799485"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M11","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2016M12","151.88"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M1","120.89"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M2","135"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M3","130"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M4","132.55"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M5","140.67"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M6","146.61"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M7","143.64"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M8","165"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M9","170"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M10","172.55"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M11","172.604444444445"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2017M12","170"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M1","172"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M2","172.086"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M3","172.086"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M4","170"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M5","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M6","150.075"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M7","155.84"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M8","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M9","152.342"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M10","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M11","150"
"Akwa Ibom","Evaporated tinned milk carnation 170g","1 unit","2018M12","155"
